step,total,seconds_per_merge,affected,freq
744,31743,0.8928571428571428,82,1240000.0
745,31743,0.9345794392523364,10112,1240000.0
746,31743,0.9803921568627451,11436,1240000.0
747,31743,0.78125,6220,1240000.0
748,31743,0.6622516556291391,12354,1240000.0
749,31743,0.7407407407407407,4919,1240000.0
750,31743,0.5617977528089888,7819,1230000.0
751,31743,0.8620689655172414,8581,1230000.0
752,31743,1.01,5388,1230000.0
753,31743,0.7518796992481203,5788,1230000.0
754,31743,0.9090909090909091,1892,1220000.0
755,31743,1.24,218,1220000.0
756,31743,1.08,4273,1220000.0
757,31743,0.8130081300813008,966,1220000.0
758,31743,0.8,3739,1220000.0
759,31743,0.8130081300813008,6699,1210000.0
760,31743,1.0,1535,1210000.0
761,31743,0.8,2520,1210000.0
762,31743,0.6024096385542169,8147,1210000.0
763,31743,0.5405405405405405,1870,1210000.0
764,31743,0.49751243781094534,925,1210000.0
765,31743,0.5102040816326531,1332,1210000.0
766,31743,0.4016064257028112,176,1200000.0
767,31743,1.19,86,1190000.0
768,31743,1.4,2766,1190000.0
769,31743,1.01,7941,1190000.0
770,31743,1.0,966,1190000.0
771,31743,1.0,88,1190000.0
772,31743,0.6060606060606061,275,1190000.0
773,31743,0.6060606060606061,3243,1190000.0
774,31743,0.41493775933609955,1503,1190000.0
775,31743,0.5555555555555556,720,1180000.0
776,31743,1.32,89,1180000.0
777,31743,1.03,5126,1180000.0
778,31743,0.8130081300813008,3890,1180000.0
779,31743,0.7142857142857143,2072,1180000.0
780,31743,0.6666666666666666,1294,1170000.0
781,31743,0.6666666666666666,32997,1170000.0
782,31743,0.6493506493506493,12859,1170000.0
783,31743,0.625,4566,1170000.0
784,31743,0.6134969325153374,8805,1170000.0
785,31743,0.6172839506172839,271,1170000.0
786,31743,0.5813953488372093,951,1170000.0
787,31743,0.4716981132075471,12783,1170000.0
788,31743,0.7246376811594204,107,1170000.0
789,31743,0.7462686567164178,1455,1160000.0
790,31743,0.8620689655172414,1094,1160000.0
791,31743,0.6535947712418301,10331,1160000.0
792,31743,0.8474576271186441,5823,1160000.0
793,31743,0.6993006993006994,270,1160000.0
794,31743,0.6993006993006994,218,1160000.0
795,31743,0.48780487804878053,9874,1150000.0
796,31743,1.03,313,1150000.0
797,31743,0.9090909090909091,9037,1150000.0
798,31743,0.7462686567164178,13979,1150000.0
799,31743,0.6993006993006994,17675,1140000.0
800,31743,1.01,1882,1140000.0
801,31743,1.1,1279,1140000.0
802,31743,0.8695652173913044,342,1140000.0
803,31743,1.02,618,1130000.0
804,31743,0.9615384615384615,11685,1130000.0
805,31743,0.819672131147541,8801,1130000.0
806,31743,0.7246376811594204,2124,1130000.0
807,31743,0.8695652173913044,224,1120000.0
808,31743,0.9900990099009901,2265,1120000.0
809,31743,1.07,2592,1120000.0
810,31743,1.15,1473,1120000.0
811,31743,0.9803921568627451,531,1120000.0
812,31743,0.8403361344537815,10815,1120000.0
813,31743,0.7194244604316548,2602,1110000.0
814,31743,0.7246376811594204,1435,1110000.0
815,31743,0.7042253521126761,435,1110000.0
816,31743,0.5524861878453039,4958,1110000.0
817,31743,0.7692307692307692,3062,1110000.0
818,31743,0.6329113924050632,286,1100000.0
819,31743,1.05,374,1100000.0
820,31743,0.8130081300813008,20952,1100000.0
821,31743,0.8474576271186441,386,1100000.0
822,31743,0.8474576271186441,98,1100000.0
823,31743,0.6329113924050632,441,1100000.0
824,31743,0.6329113924050632,2823,1100000.0
825,31743,0.6802721088435374,239,1100000.0
826,31743,0.5747126436781609,3737,1100000.0
827,31743,0.4926108374384237,1391,1100000.0
828,31743,0.5617977528089888,130,1100000.0
829,31743,0.7352941176470588,370,1090000.0
830,31743,0.6451612903225806,549,1090000.0
831,31743,0.6451612903225806,11328,1090000.0
832,31743,0.6451612903225806,3923,1090000.0
833,31743,0.7575757575757576,694,1090000.0
834,31743,0.5952380952380952,5401,1090000.0
835,31743,0.4926108374384237,18269,1090000.0
836,31743,0.6896551724137931,2125,1090000.0
837,31743,0.6896551724137931,1294,1090000.0
838,31743,0.42016806722689076,709,1090000.0
839,31743,0.3787878787878788,2805,1080000.0
840,31743,0.40322580645161293,2116,1080000.0
841,31743,0.40322580645161293,6103,1080000.0
842,31743,0.38759689922480617,2544,1070000.0
843,31743,1.11,40,1070000.0
844,31743,0.8849557522123894,21216,1070000.0
845,31743,0.8771929824561404,5279,1070000.0
846,31743,1.44,7022,1060000.0
847,31743,1.42,507,1060000.0
848,31743,1.42,127,1060000.0
849,31743,0.8928571428571428,8238,1060000.0
850,31743,0.7299270072992701,12534,1060000.0
851,31743,0.6896551724137931,2873,1060000.0
852,31743,0.5586592178770949,1688,1060000.0
853,31743,0.4587155963302752,182,1060000.0
854,31743,0.4048582995951417,586,1060000.0
855,31743,0.4048582995951417,7288,1060000.0
856,31743,0.3787878787878788,400,1050000.0
857,31743,0.641025641025641,2021,1050000.0
858,31743,0.641025641025641,178,1050000.0
859,31743,0.41493775933609955,5895,1050000.0
860,31743,0.5714285714285714,222,1050000.0
861,31743,0.5649717514124294,14380,1050000.0
862,31743,0.7352941176470588,125,1050000.0
863,31743,0.591715976331361,94,1040000.0
864,31743,0.78125,2027,1040000.0
865,31743,0.6993006993006994,5183,1040000.0
866,31743,0.9174311926605504,3968,1040000.0
867,31743,0.8064516129032259,154,1040000.0
868,31743,0.6756756756756757,3098,1040000.0
869,31743,0.7042253521126761,2118,1040000.0
870,31743,0.6329113924050632,796,1030000.0
871,31743,1.01,78,1030000.0
872,31743,0.78125,4173,1030000.0
873,31743,1.08,403,1030000.0
874,31743,1.08,802,1030000.0
875,31743,0.9009009009009008,978,1020000.0
876,31743,0.970873786407767,21630,1020000.0
877,31743,0.8695652173913044,7465,1020000.0
878,31743,0.9174311926605504,520,1020000.0
879,31743,0.8264462809917356,2700,1020000.0
880,31743,0.819672131147541,21312,1020000.0
881,31743,1.08,745,1010000.0
882,31743,1.73,210,1000000.0
883,31743,1.67,7966,1000000.0
884,31743,1.58,6982,1000000.0
885,31743,1.32,125,1000000.0
886,31743,1.32,690,1000000.0
887,31743,0.7575757575757576,141,999000.0
888,31743,0.7246376811594204,9094,996000.0
889,31743,1.08,5650,995000.0
890,31743,0.9803921568627451,13891,994000.0
891,31743,0.9803921568627451,4104,994000.0
892,31743,0.7936507936507936,683,993000.0
893,31743,0.6993006993006994,4539,991000.0
894,31743,0.7518796992481203,542,991000.0
895,31743,0.6329113924050632,337,990000.0
896,31743,0.5181347150259068,1093,989000.0
897,31743,0.6535947712418301,5553,987000.0
898,31743,0.8403361344537815,2188,987000.0
899,31743,0.8403361344537815,7611,985000.0
900,31743,0.7194244604316548,1168,984000.0
901,31743,0.6493506493506493,1069,982000.0
902,31743,0.7246376811594204,8772,980000.0
903,31743,0.7407407407407407,754,980000.0
904,31743,0.5813953488372093,615,979000.0
905,31743,0.5102040816326531,491,979000.0
906,31743,0.3921568627450981,5512,979000.0
907,31743,0.31746031746031744,338,977000.0
908,31743,0.7407407407407407,140,975000.0
909,31743,0.6802721088435374,25285,975000.0
910,31743,0.7194244604316548,1315,974000.0
911,31743,0.6993006993006994,2192,973000.0
912,31743,0.5494505494505494,96,972000.0
913,31743,0.6711409395973155,11039,969000.0
914,31743,1.01,123,968000.0
915,31743,1.01,1839,968000.0
916,31743,0.5952380952380952,769,965000.0
917,31743,0.8333333333333334,4451,963000.0
918,31743,0.8474576271186441,404,961000.0
919,31743,1.0,855,960000.0
920,31743,0.8547008547008548,481,957000.0
921,31743,1.03,2150,956000.0
922,31743,1.02,12978,955000.0
923,31743,0.8474576271186441,2627,953000.0
924,31743,0.9009009009009008,621,951000.0
925,31743,1.07,341,950000.0
926,31743,1.07,172,949000.0
927,31743,0.7518796992481203,4305,949000.0
928,31743,0.6451612903225806,639,949000.0
929,31743,0.5434782608695652,3045,947000.0
930,31743,0.6369426751592356,364,947000.0
931,31743,0.5076142131979695,749,946000.0
932,31743,0.42194092827004215,738,946000.0
933,31743,0.42194092827004215,58,945000.0
934,31743,0.27027027027027023,2180,945000.0
935,31743,0.23094688221709006,618,945000.0
936,31743,0.2469135802469136,996,944000.0
937,31743,0.2469135802469136,410,944000.0
938,31743,0.2331002331002331,2817,944000.0
939,31743,0.23640661938534277,917,943000.0
940,31743,0.2237136465324385,17342,943000.0
941,31743,0.3076923076923077,647,941000.0
942,31743,0.4807692307692307,380,940000.0
943,31743,0.425531914893617,3379,939000.0
944,31743,0.4694835680751174,1229,938000.0
945,31743,0.47619047619047616,296,938000.0
946,31743,0.47619047619047616,18813,937000.0
947,31743,0.41493775933609955,1587,936000.0
948,31743,0.5102040816326531,3374,935000.0
949,31743,0.5586592178770949,266,935000.0
950,31743,0.5586592178770949,3742,933000.0
951,31743,0.684931506849315,267,933000.0
952,31743,0.684931506849315,941,933000.0
953,31743,0.45454545454545453,79,933000.0
954,31743,0.45454545454545453,89,932000.0
955,31743,0.3861003861003861,7908,932000.0
956,31743,0.35714285714285715,3480,931000.0
957,31743,0.4081632653061224,1227,930000.0
958,31743,0.3846153846153846,102,927000.0
959,31743,0.6211180124223602,321,921000.0
960,31743,1.28,47115,919000.0
961,31743,1.51,6107,918000.0
962,31743,1.29,301,917000.0
963,31743,1.01,594,917000.0
964,31743,1.01,15840,917000.0
965,31743,0.6666666666666666,201,917000.0
966,31743,0.5319148936170213,548,916000.0
967,31743,0.5319148936170213,493,916000.0
968,31743,0.35842293906810035,8830,915000.0
969,31743,0.3861003861003861,1818,914000.0
970,31743,0.4,1503,913000.0
971,31743,0.41841004184100417,92,913000.0
972,31743,0.38167938931297707,269,911000.0
973,31743,0.5154639175257733,462,908000.0
974,31743,0.6289308176100629,679,906000.0
975,31743,0.625,503,905000.0
976,31743,0.48780487804878053,3930,904000.0
977,31743,0.4444444444444444,3710,904000.0
978,31743,0.4484304932735426,178,902000.0
979,31743,0.4385964912280702,180,899000.0
980,31743,0.78125,8568,896000.0
981,31743,0.9803921568627451,82,895000.0
982,31743,0.7936507936507936,1997,894000.0
983,31743,0.7352941176470588,5683,893000.0
984,31743,0.6493506493506493,1774,891000.0
985,31743,0.8333333333333334,118,890000.0
986,31743,0.7936507936507936,7054,889000.0
987,31743,44.09,1571,889000.0
988,31743,30.96,17587,887000.0
989,31743,22.16,1502,886000.0
990,31743,15.6,2141,884000.0
991,31743,11.24,103,883000.0
992,31743,8.23,14679,880000.0
993,31743,6.18,404,880000.0
994,31743,4.38,1125,878000.0
995,31743,3.31,284,877000.0
996,31743,2.41,1596,876000.0
997,31743,1.87,234,874000.0
998,31743,1.61,359,873000.0
999,31743,1.19,1305,870000.0
1000,31743,1.35,8097,870000.0
1001,31743,1.02,10627,868000.0
1002,31743,1.03,5819,868000.0
1003,31743,0.8264462809917356,973,866000.0
1004,31743,0.8130081300813008,232,861000.0
1005,31743,1.39,459,860000.0
1006,31743,1.07,200,859000.0
1007,31743,0.7874015748031495,843,856000.0
1008,31743,0.8771929824561404,115,856000.0
1009,31743,0.8771929824561404,4110,856000.0
1010,31743,0.5464480874316939,394,855000.0
1011,31743,0.5128205128205129,157,854000.0
1012,31743,0.45248868778280543,65,854000.0
1013,31743,0.45248868778280543,428,854000.0
1014,31743,0.3003003003003003,82,853000.0
1015,31743,0.3921568627450981,251,852000.0
1016,31743,0.3921568627450981,1975,852000.0
1017,31743,0.38167938931297707,623,850000.0
1018,31743,0.53475935828877,815,850000.0
1019,31743,0.47846889952153115,469,845000.0
1020,31743,0.8403361344537815,193,845000.0
1021,31743,0.8403361344537815,461,843000.0
1022,31743,0.684931506849315,619,843000.0
1023,31743,0.5714285714285714,7088,842000.0
1024,31743,0.625,242,839000.0
1025,31743,0.7407407407407407,94,839000.0
1026,31743,0.5747126436781609,5602,838000.0
1027,31743,0.6329113924050632,2494,838000.0
1028,31743,0.5263157894736842,2990,838000.0
1029,31743,0.41841004184100417,8402,836000.0
1030,31743,0.6535947712418301,7288,833000.0
1031,31743,0.8695652173913044,4813,831000.0
1032,31743,0.9009009009009008,1603,830000.0
1033,31743,0.7874015748031495,7676,830000.0
1034,31743,0.641025641025641,333,828000.0
1035,31743,0.7462686567164178,2769,828000.0
1036,31743,0.5524861878453039,1920,828000.0
1037,31743,0.4273504273504274,1741,827000.0
1038,31743,0.3676470588235294,241,827000.0
1039,31743,0.3676470588235294,941,827000.0
1040,31743,0.22831050228310504,1093,823000.0
1041,31743,0.6097560975609756,375,822000.0
1042,31743,0.5405405405405405,109,822000.0
1043,31743,0.5405405405405405,15335,821000.0
1044,31743,0.4504504504504504,1185,820000.0
1045,31743,0.390625,2236,820000.0
1046,31743,0.5376344086021505,158,820000.0
1047,31743,0.5376344086021505,92,818000.0
1048,31743,0.5102040816326531,390,817000.0
1049,31743,0.4166666666666667,353,816000.0
1050,31743,0.4273504273504274,1511,815000.0
1051,31743,0.38759689922480617,74,814000.0
1052,31743,0.4587155963302752,121,813000.0
1053,31743,0.37593984962406013,6693,813000.0
1054,31743,0.38759689922480617,240,812000.0
1055,31743,0.3846153846153846,123,811000.0
1056,31743,0.48780487804878053,452,810000.0
1057,31743,0.5128205128205129,1046,810000.0
1058,31743,0.5128205128205129,355,809000.0
1059,31743,0.42194092827004215,3719,809000.0
1060,31743,0.4081632653061224,4862,808000.0
1061,31743,0.4048582995951417,1152,808000.0
1062,31743,0.4048582995951417,7553,808000.0
1063,31743,0.29154518950437314,3026,806000.0
1064,31743,0.6493506493506493,184,805000.0
1065,31743,0.5464480874316939,11064,803000.0
1066,31743,0.8,26835,803000.0
1067,31743,0.8547008547008548,151,802000.0
1068,31743,0.8620689655172414,2057,796000.0
1069,31743,1.42,2146,795000.0
1070,31743,1.27,903,794000.0
1071,31743,0.970873786407767,260,794000.0
1072,31743,0.970873786407767,846,794000.0
1073,31743,0.6024096385542169,779,793000.0
1074,31743,0.5747126436781609,27964,793000.0
1075,31743,0.6756756756756757,1673,790000.0
1076,31743,1.1,9567,790000.0
1077,31743,1.0,274,790000.0
1078,31743,1.0,11008,790000.0
1079,31743,0.6369426751592356,151,790000.0
1080,31743,0.6369426751592356,128,787000.0
1081,31743,0.7142857142857143,154,786000.0
1082,31743,0.6535947712418301,336,784000.0
1083,31743,0.8771929824561404,2705,782000.0
1084,31743,0.8928571428571428,23,781000.0
1085,31743,0.8928571428571428,17865,780000.0
1086,31743,0.8620689655172414,1112,779000.0
1087,31743,0.7462686567164178,575,779000.0
1088,31743,0.7462686567164178,601,778000.0
1089,31743,0.6060606060606061,3379,777000.0
1090,31743,0.641025641025641,193,776000.0
1091,31743,0.7633587786259541,3378,775000.0
1092,31743,0.6711409395973155,15257,775000.0
1093,31743,0.6172839506172839,4836,774000.0
1094,31743,0.5617977528089888,569,772000.0
1095,31743,0.6993006993006994,320,772000.0
1096,31743,0.5494505494505494,133,771000.0
1097,31743,0.4329004329004329,1076,771000.0
1098,31743,0.33557046979865773,349,768000.0
1099,31743,0.7352941176470588,10577,767000.0
1100,31743,0.7518796992481203,1755,767000.0
1101,31743,0.7518796992481203,471,766000.0
1102,31743,0.4672897196261682,1358,765000.0
1103,31743,0.5813953488372093,47,762000.0
1104,31743,0.8474576271186441,238,760000.0
1105,31743,0.9174311926605504,886,758000.0
1106,31743,0.8849557522123894,149,757000.0
1107,31743,0.819672131147541,286,756000.0
1108,31743,0.7633587786259541,486,755000.0
1109,31743,0.5882352941176471,1042,755000.0
1110,31743,0.5882352941176471,525,752000.0
1111,31743,0.6289308176100629,185,750000.0
1112,31743,0.8695652173913044,146,750000.0
1113,31743,0.8695652173913044,473,750000.0
1114,31743,0.5319148936170213,832,748000.0
1115,31743,0.6756756756756757,2184,748000.0
1116,31743,0.5882352941176471,1037,747000.0
1117,31743,0.5076142131979695,8295,746000.0
1118,31743,0.5555555555555556,217,746000.0
1119,31743,0.4504504504504504,1521,745000.0
1120,31743,0.3676470588235294,368,745000.0
1121,31743,0.3003003003003003,5431,744000.0
1122,31743,0.4854368932038835,142,743000.0
1123,31743,0.5586592178770949,476,742000.0
1124,31743,0.5617977528089888,3673,741000.0
1125,31743,0.5555555555555556,9920,740000.0
1126,31743,0.7936507936507936,4434,739000.0
1127,31743,0.6944444444444444,755,738000.0
1128,31743,0.6535947712418301,1072,736000.0
1129,31743,0.7142857142857143,1,736000.0
1130,31743,0.7142857142857143,10287,736000.0
1131,31743,0.5882352941176471,239,733000.0
1132,31743,0.9615384615384615,288,733000.0
1133,31743,0.7692307692307692,3617,731000.0
1134,31743,0.8849557522123894,206,730000.0
1135,31743,0.78125,65,728000.0
1136,31743,1.2,457,726000.0
1137,31743,1.07,309,726000.0
1138,31743,0.7936507936507936,775,726000.0
1139,31743,0.7936507936507936,464,725000.0
1140,31743,0.4716981132075471,304,725000.0
1141,31743,0.5319148936170213,728,725000.0
1142,31743,0.47619047619047616,6624,724000.0
1143,31743,0.48780487804878053,5672,724000.0
1144,31743,0.42194092827004215,87,724000.0
1145,31743,0.42194092827004215,84,723000.0
1146,31743,0.42194092827004215,2473,720000.0
1147,31743,0.6666666666666666,824,720000.0
1148,31743,0.6172839506172839,1357,717000.0
1149,31743,0.9900990099009901,2421,717000.0
1150,31743,0.8547008547008548,48,717000.0
1151,31743,0.8547008547008548,3716,716000.0
1152,31743,0.5747126436781609,99,714000.0
1153,31743,0.8333333333333334,3710,713000.0
1154,31743,0.9345794392523364,1331,712000.0
1155,31743,0.8403361344537815,156,711000.0
1156,31743,0.7092198581560284,856,709000.0
1157,31743,0.8620689655172414,595,708000.0
1158,31743,0.7407407407407407,163,707000.0
1159,31743,0.6578947368421053,1151,706000.0
1160,31743,0.819672131147541,73,705000.0
1161,31743,0.819672131147541,126,705000.0
1162,31743,0.819672131147541,199,705000.0
1163,31743,0.819672131147541,573,705000.0
1164,31743,0.32573289902280134,114,705000.0
1165,31743,0.32573289902280134,416,705000.0
1166,31743,0.27548209366391185,108,705000.0
1167,31743,0.27548209366391185,13479,702000.0
1168,31743,0.4807692307692307,13211,702000.0
1169,31743,0.5,2317,701000.0
1170,31743,0.6493506493506493,1521,701000.0
1171,31743,0.5376344086021505,610,701000.0
1172,31743,0.5376344086021505,1498,700000.0
1173,31743,0.37037037037037035,464,700000.0
1174,31743,0.37037037037037035,6176,700000.0
1175,31743,0.3184713375796178,611,698000.0
1176,31743,0.5494505494505494,153,698000.0
1177,31743,0.5494505494505494,394,697000.0
1178,31743,0.4132231404958678,223,697000.0
1179,31743,0.4366812227074236,1391,696000.0
1180,31743,0.3846153846153846,117,696000.0
1181,31743,0.33557046979865773,229,696000.0
1182,31743,0.33557046979865773,79,695000.0
1183,31743,0.24038461538461536,664,695000.0
1184,31743,0.2506265664160401,5286,694000.0
1185,31743,0.32894736842105265,2810,693000.0
1186,31743,0.3333333333333333,3306,693000.0
1187,31743,0.27932960893854747,140,693000.0
1188,31743,0.24630541871921185,7010,692000.0
1189,31743,0.4608294930875576,198,691000.0
1190,31743,0.4608294930875576,210,689000.0
1191,31743,0.6060606060606061,209,689000.0
1192,31743,0.6060606060606061,124,689000.0
1193,31743,0.3952569169960475,29,688000.0
1194,31743,0.3472222222222222,811,687000.0
1195,31743,0.4629629629629629,203,687000.0
1196,31743,0.4629629629629629,4040,687000.0
1197,31743,0.33444816053511706,1670,687000.0
1198,31743,0.33444816053511706,1453,686000.0
1199,31743,0.28901734104046245,304,686000.0
1200,31743,0.46511627906976744,239,685000.0
1201,31743,0.40322580645161293,173,685000.0
1202,31743,0.40322580645161293,885,685000.0
1203,31743,0.28328611898017,328,684000.0
1204,31743,0.4098360655737705,4668,684000.0
1205,31743,0.4,422,683000.0
1206,31743,0.33557046979865773,3685,683000.0
1207,31743,0.29673590504451036,2373,683000.0
1208,31743,0.29673590504451036,6107,682000.0
1209,31743,0.3076923076923077,472,682000.0
1210,31743,0.26881720430107525,2026,680000.0
1211,31743,0.6493506493506493,70,679000.0
1212,31743,0.6896551724137931,2763,678000.0
1213,31743,0.5649717514124294,2236,678000.0
1214,31743,0.641025641025641,199,676000.0
1215,31743,0.6993006993006994,206,675000.0
